"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASEMENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4056","58","","C0","1867 BRONXDALE AVENUE","","10462","3","0","3","2,483","1,860","1930","1","C0","0","9/12/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4056","58","","C0","1867 BRONXDALE AVENUE","","10462","3","0","3","2,483","1,860","1930","1","C0","500,000","6/12/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4066","23","","C0","1549 HAIGHT AVE","","10461","3","0","3","1,859","2,979","2005","1","C0","0","6/1/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4091","21","","C0","1635 FOWLER AVENUE","","10462","3","0","3","2,500","2,370","1920","1","C0","850,000","12/22/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4092","46","","C0","1622 FOWLER AVENUE","","10462","3","0","3","2,500","2,640","1935","1","C0","960,000","5/25/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4098","5","","C0","1008 VAN NEST AVE.","","10462","3","0","3","2,500","3,800","1935","1","C0","765,000","5/26/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4098","7","","C0","1012 VAN NEST AVENUE","","10462","3","0","3","2,500","3,800","1935","1","C0","0","12/20/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4102","25","","C0","1011 VAN NEST AVE","","10462","3","0","3","2,825","2,695","1965","1","C0","668,000","11/3/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4105","29","","C0","1611 HAIGHT AVENUE","","10461","3","0","3","5,000","2,808","1920","1","C0","1,400,000","6/9/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4107","9","","C0","1673 WILLIAMSBRIDGE ROAD","","10461","3","0","3","2,525","3,032","1955","1","C0","0","12/27/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4112","20","","C0","1637 HERING AVE","","10461","3","0","3","2,241","3,060","2001","1","C0","990,000","12/7/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4116","26","","C0","1191 VAN NEST AVE","","10461","3","0","3","2,500","2,790","1930","1","C0","0","8/15/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4116","26","","C0","1191 VAN NEST AVENUE","","10461","3","0","3","2,500","2,790","1930","1","C0","650,000","5/31/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4124","48","","C0","1824 FOWLER","","10462","3","0","3","5,000","3,500","1925","1","C0","0","11/15/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4124","48","","C0","1824 FOWLER","","10462","3","0","3","5,000","3,500","1925","1","C0","1,270,000","3/23/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4132","13","","C0","1855 WILLIAMSBRIDGE ROAD","","10461","3","0","3","2,900","3,025","1960","1","C0","1,180,000","5/5/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4259","14","","C0","1936 HUNT AVENUE","","10462","3","0","3","983","2,448","1905","1","C0","599,000","4/3/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4260","16","","C0","1932 HOLLAND AVENUE","","10462","3","0","3","2,200","3,432","1988","1","C0","925,000","7/19/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4260","60","","C0","1903 WALLACE AVENUE","","10462","3","0","3","2,375","3,440","1905","1","C0","845,000","8/22/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4260","139","","C0","1957 WALLACE AVENUE","","10462","3","0","3","2,376","4,050","2004","1","C0","1,175,000","7/6/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4261","3","","C0","1906 WALLACE AVENUE","","10462","3","0","3","2,375","3,476","1910","1","C0","600,000","5/1/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4261","7","","C0","1914 WALLACE AVENUE","","10462","3","0","3","2,375","3,536","1910","1","C0","761,500","9/15/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4261","15","","C0","1932 WALLACE AVENUE","","10462","3","0","3","2,375","3,174","1910","1","C0","867,000","3/15/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4261","16","","C0","1936 WALLACE AVENUE","","10462","3","0","3","2,375","3,174","1910","1","C0","0","2/23/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4262","9","","C0","1918 BARNES AVENUE","","10462","3","0","3","2,375","2,944","1910","1","C0","750,000","6/8/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4262","60","","C0","814 NEILL AVENUE","","10462","3","0","3","2,225","3,245","1965","1","C0","0","11/1/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4268","39","","C0","1900 COLDEN AVE","","10462","3","0","3","4,320","3,168","1980","1","C0","950,000","3/21/2023"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4270","46","","C0","1920 HONE AVENUE","","10461","3","0","3","3,742","3,240","1920","1","C0","0","12/16/2022"
"2","MORRIS PARK/VAN NEST","03 THREE FAMILY DWELLINGS","1","4276","67","","C0","1950 HERING AVENUE","","10461","3","0","3","4,150","3,180","1955","1","C0","0","4/11/2023"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4040","10","","V0","N/A BARNES AVENUE","","10462","0","0","0","2,375","0","","1","V0","230,000","10/2/2023"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4049","24","","V0","N/A VICTOR STREET","","10462","0","0","0","1,125","0","","1","V0","1,366,825","3/30/2023"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4054","53","","V0","1869 MATTHEWS AVENUE","","10462","0","0","0","2,500","0","","1","V0","0","8/22/2023"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4098","11","","V0","N/A PAULDING AVENUE","","10462","0","0","0","2,500","0","","1","V0","0","6/5/2023"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4131","59","","V0","1854 HAIGHT AVENUE","","10461","0","0","0","2,500","0","","1","V0","0","12/5/2022"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4259","127","","V0","1927A HOLLAND AVE","","10462","0","0","0","1,700","0","","1","V0","0","6/12/2023"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4266","31","","V0","960 NEILL AVENUE","","10462","0","0","0","2,500","0","","1","V0","1,150,000","12/14/2022"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4270","19","","V0","N/A LURTING AVENUE","","10461","0","0","0","1,242","0","","1","V0","900,000","3/24/2023"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4270","45","","V0","N/A HONE AVENUE","","10461","0","0","0","2,500","0","","1","V0","0","12/16/2022"
"2","MORRIS PARK/VAN NEST","05 TAX CLASS 1 VACANT LAND","1B","4276","69","","V0","1956 HERING AVENUE","","10461","0","0","0","2,500","0","","1","V0","903,000","3/9/2023"
"2","MORRIS PARK/VAN NEST","06 TAX CLASS 1 - OTHER","1","4051","50","","G0","1851 HOLLAND AVE","","10462","0","0","0","1,500","0","1915","1","G0","1,138,000","6/30/2023"
"2","MORRIS PARK/VAN NEST","06 TAX CLASS 1 - OTHER","1","4066","21","","G0","1555 HAIGHT AVENUE","","10461","0","0","0","2,500","0","1930","1","G0","999,000","12/6/2022"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2A","4037","24","","C3","1654 WHITE PLAINS ROAD","","10462","4","0","4","2,375","2,400","1928","2","C3","1,100,000","8/7/2023"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2A","4088","29","","C3","1567 YATES AVENUE","","10461","4","0","4","3,750","2,728","1931","2","C3","0","8/23/2023"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2A","4100","2","","C2","1052 VAN NEST AVENUE","","10461","5","0","5","2,500","3,750","1927","2","C2","0","4/13/2023"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2A","4100","8","","C2","1667 LURTING AVE","","10461","5","0","5","2,500","2,816","1926","2","C2","1,140,000","11/18/2022"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2A","4126","42","","C2","1812 RADCLIFF AVENUE","","10462","6","0","6","2,500","5,178","1926","2","C2","1,300,000","8/14/2023"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2A","4127","60","","C3","1854 COLDEN AVENUE","","10462","4","0","4","2,500","3,520","1927","2","C3","0","10/4/2023"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2A","4259","3","","C3","1906 HUNT AVE","","10462","4","0","4","2,367","3,228","1926","2","C3","0","6/27/2023"
"2","MORRIS PARK/VAN NEST","07 RENTALS - WALKUP APARTMENTS","2B","4265","60","","C1","1907 BOGART AVENUE","","10462","7","0","7","2,250","5,070","1946","2","C1","975,000","6/27/2023"
"2","MORRIS PARK/VAN NEST","08 RENTALS - ELEVATOR APARTMENTS","2","4257","40","","D7","2009 CRUGER AVENUE","","10462","43","2","45","10,498","49,260","1932","2","D7","6,200,000","9/6/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","15","","D4","762 BRADY AVENUE, 329","","10462","","","","","","1932","2","D4","0","9/18/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","15","","D4","762 BRADY AVENUE, 628","","10462","","","","","","1932","2","D4","199,000","12/16/2022"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","15","","D4","766 BRADY AVENUE, 438","","10462","","","","","","1932","2","D4","215,000","3/7/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","15","","D4","766 BRADY AVENUE, 536","","10462","","","","","","1932","2","D4","169,000","2/9/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","20","","D4","768 BRADY AVE, 245","","10462","","","","","","1933","2","D4","240,000","8/3/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","20","","D4","768 BRADY AVENUE, 146","","10462","","","","","","1933","2","D4","225,000","3/30/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","35","","D4","754 BRADY AVENUE, 101","","10462","","","","","","1932","2","D4","300,000","7/24/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","35","","D4","756 BRADY AVENUE, #609","","10462","","","","","","1932","2","D4","250,000","6/29/2023"
"2","MORRIS PARK/VAN NEST","10 COOPS - ELEVATOR APARTMENTS","2","4289","50","","D4","760 BRADY AVENUE, 420","","10462","","","","","","1932","2","D4","170,000","2/23/2023"
"2","MORRIS PARK/VAN NEST","14 RENTALS - 4-10 UNIT","2B","4035","1","","S9","1740 HOLLAND AVENUE","","10462","4","3","7","2,500","5,475","1908","2","S9","0","9/18/2023"
"2","MORRIS PARK/VAN NEST","14 RENTALS - 4-10 UNIT","2A","4061","16","","S4","1555 PAULDING AVENUE","","10462","4","1","5","2,450","4,575","1927","2","S4","0","6/5/2023"
"2","MORRIS PARK/VAN NEST","14 RENTALS - 4-10 UNIT","2A","4129","36","","S4","1059 MORRIS PARK AVENUE","","10461","4","1","5","2,500","4,347","1927","2","S4","0","6/1/2023"
"2","MORRIS PARK/VAN NEST","21 OFFICE BUILDINGS","4","4049","43","","O5","1869 WHITE PLAINS ROAD","","10462","0","2","2","5,000","5,029","1920","4","O5","1,366,825","3/30/2023"
"2","MORRIS PARK/VAN NEST","29 COMMERCIAL GARAGES","4","4037","23","","G7","N/A WHITE PLAINS ROAD","","10462","0","0","0","3,420","0","","4","G7","1,100,000","8/7/2023"
"2","MORRIS PARK/VAN NEST","31 COMMERCIAL VACANT LAND","4","4036","40","","V1","N/A WALLACE AVENUE","","10462","0","0","0","2,375","0","","4","V1","0","3/29/2023"
"2","MORRIS PARK/VAN NEST","37 RELIGIOUS FACILITIES","4","4051","26","","M1","1856 HUNT AVENUE","","10462","0","1","1","9,500","2,296","1921","4","M1","0","2/15/2023"
"2","MORRIS PARK/VAN NEST","37 RELIGIOUS FACILITIES","4","4107","23","","M1","1629 WILLIAMSBRIDGE ROAD","","10461","0","1","1","4,150","1,760","1923","4","M1","0","8/18/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2370","44","","S1","3339 THIRD AVENUE","","10456","1","1","2","1,288","2,576","1910","1","S1","250,000","4/11/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2617","38","","A5","712 ST. ANNS AVENUE","","10455","1","0","1","1,620","1,152","1993","1","A5","520,000","7/27/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2617","134","","A5","704 ST. ANN'S AVENUE","","10455","1","0","1","1,620","1,152","1993","1","A5","0","6/27/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2624","2","","A5","632 EAGLE AVENUE","","10455","1","0","1","3,495","1,152","1992","1","A5","0","6/5/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2624","23","","A5","672 EAGLE AVENUE","","10455","1","0","1","2,070","1,152","1992","1","A5","0","12/29/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2624","38","","A5","708 EAGLE AVENUE","","10455","1","0","1","2,070","1,152","1992","1","A5","375,000","2/16/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2628","122","","A5","690 CAULDWELL AVENUE","","10455","1","0","1","1,940","1,152","1992","1","A5","475,000","12/23/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2630","238","","A5","653 EAST 158TH STREET","","10456","1","0","1","1,755","1,152","1992","1","A5","560,000","4/25/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2633","16","","A1","1076 BOSTON ROAD","","10456","1","0","1","3,699","3,380","1901","1","A1","10","11/28/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2647","30","","A5","807 FOREST AVENUE","","10456","1","0","1","2,815","1,152","1992","1","A5","550,000","8/25/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2652","16","","A5","1154 JACKSON AVENUE","","10456","1","0","1","2,088","1,224","1990","1","A5","0","5/16/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2652","150","","A5","1155 FOREST AVENUE","","10456","1","0","1","1,721","1,276","1987","1","A5","0","11/14/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2661","126","","A5","1146 FOREST AVENUE","","10456","1","0","1","2,850","1,320","1987","1","A5","569,000","5/8/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2661","141","","A5","778 HOME STREET","","10456","1","0","1","1,835","1,599","1987","1","A5","0","6/29/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2661","156","","A5","1117 TINTON AVENUE","","10456","1","0","1","2,543","1,320","1987","1","A5","579,000","12/30/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2662","35","","A5","773 HOME ST","","10456","1","0","1","1,317","1,224","1920","1","A5","0","12/8/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2691","91","","A1","1077 HALL PLACE","","10459","1","0","1","2,625","2,360","1901","1","A1","600,000","3/21/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2692","33","","A1","868 HOME STREET","","10459","1","0","1","2,929","1,284","1899","1","A1","407,121","5/30/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2698","66","","A9","937 ROGERS PLACE","","10459","1","0","1","1,204","1,312","1920","1","A9","360,000","6/23/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2700","28","","A1","1068 HALL PLACE","","10459","1","0","1","2,359","1,324","1910","1","A1","10","7/27/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2711","77","","A5","895 TIFFANY STREET","","10459","1","0","1","2,840","1,980","1987","1","A5","600,000","4/28/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2712","113","","A5","910 TIFFANY STREET","","10459","1","0","1","2,356","1,386","1982","1","A5","0","5/17/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2712","137","","A5","911 FOX STREET","","10459","1","0","1","2,396","1,386","1982","1","A5","445,000","11/4/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2722","108","","A5","862 FOX STREET","","10459","1","0","1","3,208","1,980","1987","1","A5","440,000","9/26/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2727","22","","A5","1094 SIMPSON STREET","","10459","1","0","1","2,000","1,266","1992","1","A5","0","8/10/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2727","129","","A5","1112 SIMPSON STREET","","10459","1","0","1","2,000","1,266","1992","1","A5","500,000","4/28/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2965","213","","A5","1367 INTERVALE AVENUE","","10459","1","0","1","1,980","1,152","1988","1","A5","450,000","11/17/2022"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2965","223","","A5","1347 INTERVALE","","10459","1","0","1","2,040","1,152","1989","1","A5","367,555","3/30/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2965","229","","A5","1335 INTERVALE AVENUE","","10459","1","0","1","1,890","1,152","1989","1","A5","480,000","3/8/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2965","255","","A5","877 FREEMAN STREET","","10459","1","0","1","2,106","1,188","1990","1","A5","367,500","4/17/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2965","257","","A5","873 FREEMAN STREET","","10459","1","0","1","2,052","1,188","1990","1","A5","0","1/6/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2965","259","","A5","869 FREEMAN STREET","","10459","1","0","1","2,016","1,188","1990","1","A5","530,000","3/31/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2973","79","","A5","1291 INTERVALE AVENUE","","10459","1","0","1","1,729","1,152","1988","1","A5","520,000","9/21/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2973","81","","A5","1287 INTERVALE AVENUE","","10459","1","0","1","2,025","1,152","1988","1","A5","0","8/22/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2973","84","","A5","1281 INTERVALE AVENUE","","10459","1","0","1","2,177","1,152","1988","1","A5","490,000","8/4/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2974","141","","A5","1186 FOX STREET","","10459","1","0","1","1,800","1,188","1991","1","A5","0","8/1/2023"
"2","MORRISANIA/LONGWOOD","01 ONE FAMILY DWELLINGS","1","2977","304","","A2","1410 LOUIS NINE BLVD","","10459","1","0","1","7,000","2,112","1988","1","A2","0","3/14/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2370","23","","B2","498 EAST 166TH STREET","","10456","2","0","2","2,531","2,021","1915","1","B2","171,000","11/2/2022"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2377","42","","B2","726 ELTON AVENUE","","10455","2","0","2","2,000","2,400","1991","1","B2","810,000","6/8/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2377","150","","B2","734 ELTON AVENUE","","10455","2","0","2","2,000","2,400","1991","1","B2","0","12/21/2022"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2612","65","","B1","583 EAST 168TH STREET","","10456","2","0","2","2,155","3,496","2007","1","B1","875,000","1/3/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2624","63","","B1","691 CAULDWELL AVENUE","","10455","2","0","2","1,898","2,240","1901","1","B1","725,000","9/11/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2652","45","","B1","1167 FOREST AVENUE","","10456","2","0","2","2,947","2,214","1920","1","B1","10","5/18/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2656","148","","B2","804 FOREST AVENUE","","10456","2","0","2","1,964","2,341","2002","1","B2","702,000","5/3/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2657","102","","B2","762 E 161 ST","","10456","2","0","2","2,056","2,347","2003","1","B2","600,000","4/3/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2668","53","","S2","801 EAST 161 STREET","","10456","2","1","3","1,917","1,200","1920","1","S2","720,000","8/3/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2694","109","","B1","1235 REV JAMES POLITE AVENUE","","10459","2","0","2","2,797","1,992","1991","1","B1","600,000","7/21/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2694","125","","B1","855 HOME STREET","","10459","2","0","2","2,961","1,992","1991","1","B1","0","7/12/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2704","14","","B2","998 INTERVALE AVENUE","","10459","2","0","2","2,100","1,680","1992","1","B2","10","8/21/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2716","112","","B2","1052 KELLY STREET","","10459","2","0","2","2,100","1,680","1993","1","B2","695,000","6/1/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2716","155","","B2","1057 TIFFANY STREET","","10459","2","0","2","2,100","1,680","1993","1","B2","0","7/21/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2719","49","","B2","916 HOME STREET","","10459","2","0","2","3,299","1,875","1910","1","B2","650,000","2/9/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2728","60","","B2","1136 SIMPSON STREET","","10459","2","0","2","1,900","2,280","1992","1","B2","0","11/11/2022"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2748","145","","B2","1043 BRYANT AVENUE","","10459","2","0","2","2,033","2,400","1995","1","B2","0","12/9/2022"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2749","13","","B1","1026 HOE AVENUE","","10459","2","0","2","2,028","2,700","1994","1","B1","0","8/30/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2753","10","","B2","1170 VYSE AVENUE","","10459","2","0","2","1,860","2,100","1992","1","B2","0","8/25/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2753","37","","B2","1177 BRYANT AVE","","10459","2","0","2","1,939","2,100","1992","1","B2","0","6/20/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2935","50","","B2","1389 CROTONA AVENUE","","10456","2","0","2","2,500","2,076","1901","1","B2","6,000","3/22/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2935","71","","B2","653 JEFFERSON PLACE","","10456","2","0","2","1,393","1,875","1901","1","B2","470,000","2/14/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2963","16","","B2","800 EAST 170 STREET","","10459","2","0","2","3,133","1,992","1901","1","B2","950,000","3/31/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2963","17","","B2","802 EAST 170 STREET","","10459","2","0","2","3,154","2,050","1901","1","B2","650,000","2/28/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2968","24","","B1","802 FREEMAN STREET","","10459","2","0","2","1,278","1,800","1901","1","B1","0","8/29/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2970","70","","B2","1291 CHISHOLM STREET","","10459","2","0","2","3,000","1,437","1901","1","B2","524,402","10/18/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2973","110","","B2","1274 REV JAMES POLITE AVE","","10459","2","0","2","1,900","2,280","1991","1","B2","770,000","12/9/2022"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2973","124","","B2","1253 CHISHOLM STREET","","10459","2","0","2","1,900","2,280","1991","1","B2","0","2/3/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2973","158","","B2","879 EAST 169TH STREET","","10459","2","0","2","1,824","2,280","1991","1","B2","715,000","7/11/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2975","12","","B2","1236 SIMPSON STREET","","10459","2","0","2","2,000","2,198","1920","1","B2","615,000","3/3/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2979","142","","B2","961 HOME STREET","","10459","2","0","2","2,029","2,280","1991","1","B2","0","6/30/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2986","2","","B2","975 HOME STREET","","10459","2","0","2","2,104","2,100","1992","1","B2","760,000","7/24/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2994","104","","B2","1408 VYSE AVENUE","","10459","2","0","2","2,000","2,100","1991","1","B2","0","2/14/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2999","36","","B2","1429 LONGFELLOW AVENUE","","10459","2","0","2","2,500","2,220","1920","1","B2","825,000","3/15/2023"
"2","MORRISANIA/LONGWOOD","02 TWO FAMILY DWELLINGS","1","2999","39","","B2","1423 LONGFELLOW AVENUE","","10459","2","0","2","2,500","2,091","1920","1","B2","675,000","1/12/2023"
